element_type,osmid,addr:city,addr:housenumber,addr:postcode,addr:street,name,tourism,geometry,phone,website,wheelchair,heritage,heritage:operator,name:zh,opening_hours,ref:whc,description,name:de,level,wikidata,wikipedia,source,source:date,url,contact:phone,name:en,name:hr,name:hu,operator,access,barrier,historic,inscription,memorial,email,note,survey:date,nodes,building,alt_name,contact:website,fixme,museum,building:levels,man_made,fee,roof:levels,contact:facebook,roof:shape,ownership,addr:conscriptionnumber,charge,name:it,addr:country,is_in,architect,architect:wikipedia,castle_type,facebook,height,ways,archaeological_site,site_type,type,dog,payment:debit_cards,addr:housename,toilets,leisure,tower:type,toilets:wheelchair,building:part,ele,material,observatory:type,roof:colour,roof:height,telescope:type,roof:material,contact:email,description:hu,name:sk,start_date,opening_hours:covid19,contact:instagram,addr:place,addr:suburb,source:addr,check_date:opening_hours,image,denomination,religion,location,url:utisugo,addr:province,historic:man_made,free_refill,name:ru,contact:website:en,layer,wheelchair:description,contact:mobile,official_name,name:es,name:ja,bunker_type,name:nl,phone:mobile,ref,alt_name:en,name:la,ref:HU:vatin,ref:vatin,short_name,operator:en,old_addr:housenumber,old_addr:street,ruins,attraction,addr:floor,historic:civilization,historic:period,addr:district,amenity,description:en,contact:twitter,contact:youtube,operator:type,name:pt,old_name,landuse,name:fr,name:sl,name:sw,contact:fax,post_box,abandoned:military,name:sr,wikimedia_commons,building:colour,name:he,area,url:tuhu,mapillary,loc_name,building:use,denotation,int_name,disused:amenity,food,smoking,name:cs,name:ko,name:pl,name:sv,payment:credit_cards,toilets:access,stop_date,field,payment:cash,opening_hours:signed,exhibit,mobile,payment:american_express,payment:maestro,payment:mastercard,payment:visa,payment:visa_electron,addr:interpolation,internet_access,addr:hamlet,description:fr,description:nl,description:zh,addr:subdistrict,museum_type,demolished:museum,operator:addr,url:geocaching.hu,air_conditioning,source:start_date,building:material,fence_type,description:de,wheelchair:description:en,fax,name:ro,craft,note:hu,note:en,payment:coins,postal_code,community_centre,internet_access:ssid,community_centre:for,note:de,operator:de,source:geometry,office,Endre,url:2,check_date,building_1,name:si
way,406271626,Mórahalom,11-13,6782,Móradomb körút,Mini Hungary Park,museum,"POLYGON ((19.9038631 46.2214753, 19.9030275 46.2207475, 19.9023275 46.2209034, 19.9018955 46.2210193, 19.9013576 46.2208973, 19.9009785 46.2213365, 19.9029976 46.2220868, 19.9038631 46.2214753))",+36 20 237 8296,http://minihungary.eu,,,,,Mar-Dec: Mo-Su 10:00-17:00,,Szabadtéri makettmúzeum,,,,,,,,,,,,,,,,,,,,,"[4083620131, 4083620132, 4083620133, 4083620134, 4083620135, 4083620136, 4083620137, 4083620131]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,413742614,Szeged,43,6725,Nyíl utca,Napsugaras tájház,museum,"POLYGON ((20.1316182 46.2377267, 20.1317187 46.2378561, 20.131801 46.2378235, 20.1318106 46.2378208, 20.1317144 46.2376922, 20.1316182 46.2377267))",,http://www.napsugarashaz.hu,,2,,,"Tu,We 10:00-16:00; Th-Sa 10:00-18:00",,Nyitva tartáson kívül előzetes bejelentkezés után látogatható.,,,,,,,,,,,,,,,building,,,,,,"[4150056767, 4150056810, 4150056804, 4150056801, 4150056753, 4150056767]",house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,+36 30 501 2822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,499614223,,,,,Szegedi Hadipark,museum,"POLYGON ((20.1077983 46.2662837, 20.1077387 46.2661324, 20.1075618 46.2661657, 20.1074975 46.2661778, 20.1073862 46.2661988, 20.1074458 46.2663501, 20.1077983 46.2662837))",,,,,,,"Mo-Su 10:00-18:00 ""on request""; Apr-May We-Su 10:00-17:00; Jun-Aug Mo-Su 10:00-18:00; Sep Sa-Su 10:00-18:00",,,,,,,,,,,,,,,,,,,,,,,"[4908707976, 4908707975, 4908707967, 4908707970, 4908707974, 4908707973, 4908707976]",,,http://szegedihadipark.hu,,,,,yes,,szegedi.hadipark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,k.nikolas@freemail.hu,,,,,,,,,,,,,,,,,,,,,,+36 70 610 7983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,505599261,Szeged,10,6721,Felső Tisza part,Pick Szalámi és Szegedi Paprika Múzeum,museum,"POLYGON ((20.1589666 46.2563441, 20.1596543 46.2564841, 20.159589 46.2566308, 20.1592428 46.2565598, 20.1592554 46.2565304, 20.1590837 46.256495, 20.1589164 46.2564606, 20.1589666 46.2563441))",,https://pickmuzeum.hu,,,,,Tu-Su 15:00-18:00,,,,,,,,,,,,,,,,,,,,,,,"[4954925729, 4954925728, 4954925727, 4954925726, 1167842338, 4954925712, 4954925725, 4954925729]",yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,+36 20 980 8000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,593053639,,,,,Skanzen,museum,"POLYGON ((20.0964093 46.4863823, 20.1001426 46.4880928, 20.1011196 46.4870821, 20.0974964 46.4854251, 20.0964093 46.4863823))",,,,,,,,,,Freilichtsmuseum,,,,,,,,,,,,,,,,,,,,"[5658623130, 5367681999, 5658623134, 5658623131, 5658623130]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Szabadtéri Néprajzi Múzeum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,747102549,,,,,,museum,"POLYGON ((20.1847567 46.5241394, 20.1848405 46.5240615, 20.1849551 46.5241198, 20.1849717 46.5241044, 20.1850829 46.5241609, 20.1849826 46.5242543, 20.1847567 46.5241394))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[6990642555, 6990642556, 6990642557, 6990642558, 6990642559, 6990642560, 6990642555]",yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,747848490,,,,,Beretzk Péter kiállító-ház,museum,"POLYGON ((20.0866699 46.3191921, 20.0867167 46.3191406, 20.0869679 46.3192494, 20.0869212 46.3193009, 20.0866699 46.3191921))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[6996813228, 6996813229, 6996813230, 6996813231, 6996813228]",yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1130721689,,,,,Tisza-völgyi Bemutatóház,museum,"POLYGON ((20.065497 46.3339248, 20.0657062 46.3339063, 20.0656897 46.3338174, 20.0654805 46.3338359, 20.065497 46.3339248))",,,,,,,"""on request""",,A látogatóközpont állandó kiálítása az Alsó-Tisza-vidék védett természeti értékeit mutatja be. Előzetes bejelentkezéssel látogatható.,,,,,turistautak.hu,2014-09-01,http://turistautak.hu/poi.php?id=10868,,,,,Kiskunsági Nemzeti Park,,,,,,,,,"[10537760022, 3487682985, 10537760021, 10537760020, 10537760022]",yes,,https://www.knp.hu/hu/tisza-volgyi-bemutatohaz-szatymaz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,abrahamk@knp.hu,,,,,,,,,,,,,,,,,,,,,,+36 30 638 0297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
relation,4246498,Hódmezővásárhely,34,6800,Andrássy út,Emlékpont,museum,"POLYGON ((20.3250367 46.414655, 20.3249112 46.4143393, 20.3248416 46.4143493, 20.3248399 46.4143958, 20.3245457 46.4144536, 20.3246392 46.414659, 20.3250367 46.414655), (20.3248514 46.414457, 20.3248794 46.4145567, 20.3246706 46.4145578, 20.3246541 46.414488, 20.3248514 46.414457))",,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,"[[[3217310342, 3217310341, 3217310343, 3217310344, 3217310342], [3217310346, 3217310345, 3217310337, 3217310338, 3217310339, 3217310340, 3217310346]]]",yes,,,,,,,,,,,,,,,HU,,,,,,,"[315606668, 315606669]",,,multipolygon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,816174527,,,,,Nándorfehérvár makett,museum,"POLYGON ((19.8413029 46.1450981, 19.8412767 46.1450753, 19.8412535 46.1450881, 19.8412797 46.1451109, 19.8413029 46.1450981))",,,,,,,,,,,,,,,,,,,,,,,,,Nándorfehérvár 1456,,,,,"[7622616271, 7622616270, 7622616269, 7622616268, 7622616271]",yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,2875728443,,,,,Gömöri Múzeum,museum,POINT (20.4336645 48.2944639),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,3454463527,,,,,Bányászmúzeum,museum,POINT (20.6239 48.37145),,,,,,,,,,,,,,turistautak.hu,2011-06-23,http://turistautak.hu/poi.php?id=1551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,3454463706,,,,,Izsó Miklós Emlékház,museum,POINT (20.654033 48.305583),,,,,,,,,,,,,,turistautak.hu,2011-06-23,http://turistautak.hu/poi.php?id=32332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,3454463917,,,,,Tollas Tibor Emlékház,museum,POINT (20.530852 48.25),,,,,,,,,,,,,,turistautak.hu,2012-05-18,http://turistautak.hu/poi.php?id=102472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,3454463919,,,,,Tájház,museum,POINT (20.623371 48.379936),,,,,,,,,,,,,,turistautak.hu,2011-06-23,http://turistautak.hu/poi.php?id=63914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,3462281403,,,,,"Borsodi tájház, Bódva-völgyi tájmúzeum",museum,POINT (20.7473013 48.3120476),,,,,,,,,,,,,,turistautak.hu,2011-06-23,http://turistautak.hu/poi.php?id=12825,+36 48 346 224;+36 48 525 080,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,3462281798,,,,,Pista bácsi tájháza,museum,POINT (20.670692 48.524994),,,,,,,,,,,,,,turistautak.hu,2011-06-23,http://turistautak.hu/poi.php?id=86105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,3468082676,,,,,ANP Mohos-ház bemutatóhely,museum,POINT (20.438784 48.356113),,,,,,,,,,,,,,turistautak.hu,2011-06-23,http://turistautak.hu/poi.php?id=116363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,3468095717,,,,,Kopjafamúzeum,museum,POINT (20.5083 48.46705),,,,,,,,,,,,,,turistautak.hu,2012-05-08,http://turistautak.hu/poi.php?id=131165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,3468095727,,,,,Néprajzi gyűjtemény és kisgaléria,museum,POINT (20.4280757 48.3750283),,,,,,,,,,,,,,turistautak.hu,2011-06-23,http://turistautak.hu/poi.php?id=4883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,3468095761,,,,,Tompa Mihály Emlékház,museum,POINT (20.4317454 48.3567788),,,,,,,,,,,,,,turistautak.hu,2012-12-23,http://turistautak.hu/poi.php?id=80332,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,3468095764,,,,,Tájház,museum,POINT (20.462182 48.272287),,,,,,,,,,,,,,turistautak.hu,2011-07-04,http://turistautak.hu/poi.php?id=42278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,3921766610,,,,,Rudapithecus lelőhely,museum,POINT (20.6443311 48.3945207),,,,,,,,,,,,,,turistautak.hu,,http://turistautak.hu/poi.php?id=32103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,4185947574,Jósvafő,3,3758,Dózsa György utca,Tájház,museum,POINT (20.5500811 48.4835739),,,,,,,,,,,,,,survey,,,,Regional Museum,,,,,,,,,,,2016-05-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,7842714185,,,,,Rudapithecus Látogatóközpont,museum,POINT (20.61656 48.37249),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,7850258285,,,,Óvoda,Rudapithecus Látogatóközpont,museum,POINT (20.6159596 48.3725624),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,9261750514,,,,,Térképmúzeum,museum,POINT (20.7392492 48.2928333),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,9882958410,,,,,Alsóhegyi Barlangkutatás történeti kiállítás,museum,POINT (20.7313 48.5371852),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,274085809,Edelény,7,3780,Borsodi út,L’Huillier–Coburg-kastély,museum,"POLYGON ((20.7393732 48.2927515, 20.7391955 48.2927058, 20.7390482 48.2929662, 20.7389852 48.2929625, 20.7389447 48.292976, 20.7389233 48.2929962, 20.7389155 48.2930261, 20.7389256 48.2930568, 20.7389469 48.293071, 20.7389931 48.2930792, 20.7390358 48.2930755, 20.7390617 48.293065, 20.7398414 48.2932795, 20.7398573 48.2933007, 20.7399056 48.2933252, 20.7399542 48.2933275, 20.7400034 48.293311, 20.7400267 48.2932838, 20.7400264 48.2932517, 20.740009 48.2932297, 20.739975 48.2932129, 20.74012 48.2929624, 20.7399464 48.2929134, 20.7398366 48.293089, 20.7392688 48.2929282, 20.7393364 48.2928186, 20.7393732 48.2927515))",,https://edeleny-kastely.hu/,,,,,Jan-Mar: Tu-Su 10:00-17:00; Apr-Oct: Tu-Su 10:00-18:00; Nov-Dec: Tu-Su 10:00-17:00,,,,,,,,,,+36 48 524030,,,,,,,castle,,,,,,"[2788591446, 2788591436, 2788591485, 2788591482, 2788591486, 2788591490, 2788591495, 2788591503, 2788591506, 2788591509, 2788591507, 2788591505, 2788591554, 2788591567, 2788591573, 2788591575, 2788591571, 2788591559, 2788591544, 2788591537, 2788591535, 2788591483, 2788591473, 2788591510, 2788591476, 2788591457, 2788591446]",yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,+36 70 9026856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,301628109,,,,,A Derenki Lengyelség emlékhelye (egykori iskola),museum,"POLYGON ((20.6399661 48.5419517, 20.6401193 48.5420758, 20.6399976 48.5421417, 20.6398443 48.5420176, 20.6399661 48.5419517))",,,,,,,24/7,,,,,,,Bing,,,,,,,,,,,,,,,,"[3057076983, 3057076986, 3057076987, 3057076985, 3057076983]",yes,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,325508801,Bódvaszilas,30,3763,Akácos út,Művészetek Magtára – MagtArt,museum,"POLYGON ((20.7278352 48.5391428, 20.7274825 48.5388419, 20.7276382 48.5387619, 20.727991 48.5390628, 20.7278352 48.5391428))",+36 30 699 2714,http://www.anp.hu/articles/site/show/82/muveszetek_magtara_bodvaszilas,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,"[3321570876, 3321570874, 3321570873, 3321570875, 3321570876]",yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pánska sýpka,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,367247684,,,,,Tompa Mihály emlékház,museum,"POLYGON ((20.4284039 48.375241, 20.428318 48.375182, 20.4283509 48.3751609, 20.4284884 48.3750726, 20.4285743 48.3751316, 20.4284039 48.375241))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[3711939026, 3711939027, 5603478815, 3711939028, 3711939029, 3711939026]",house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,575136222,Szinpetri,,,,,museum,"POLYGON ((20.6197114 48.4821805, 20.6198276 48.4822329, 20.6200289 48.4820365, 20.6199136 48.4819846, 20.6198168 48.4820791, 20.6197738 48.482121, 20.6197238 48.4820984, 20.6196854 48.4821358, 20.6197345 48.482158, 20.6197114 48.4821805))",,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,"[5519384838, 5519384839, 5521170126, 5519384841, 5519384842, 5521132888, 5521170177, 5521132886, 5521132889, 5519384838]",yes,,,,,,,,,,,,,,,HU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Borsod-Abaúj-Zemplén Megye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,575136223,,,,,,museum,"POLYGON ((20.6194202 48.4819294, 20.6197106 48.4819198, 20.6197754 48.48194, 20.6197855 48.4819259, 20.6198724 48.4817964, 20.6197557 48.4817706, 20.6194964 48.4817745, 20.6194202 48.4819294))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[5519384844, 5519384845, 5519384846, 5521170181, 5519384847, 5519384848, 5519384849, 5519384844]",yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,750460402,,,,,Mezőgazdasági Erdészeti Múzeum,museum,"POLYGON ((20.9179576 48.3320414, 20.9179626 48.3322814, 20.9181271 48.3322799, 20.9181222 48.3320399, 20.9179576 48.3320414))",,,,,,,,,,,,,,turistautak.hu,2013-11-04,http://turistautak.hu/poi.php?id=161773,,,,,,,,,,,,,,"[7017095048, 7017095047, 7017095046, 7017095045, 7017095048]",yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,893427332,,,,,Falumúzeum,museum,"POLYGON ((20.5057216 48.2328598, 20.5056626 48.2329563, 20.5054132 48.2328937, 20.5055205 48.2327097, 20.5056385 48.2327383, 20.5055875 48.2328258, 20.5057216 48.2328598))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[8303740505, 8303740506, 8303740507, 8303740508, 8303740509, 8303740510, 8303740505]",yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1078910919,,,,,Kékfestőház,museum,"POLYGON ((20.7230622 48.4088907, 20.7230698 48.4088211, 20.7231928 48.4088269, 20.7231853 48.4088966, 20.7230622 48.4088907))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[9890610969, 9890610970, 9890610971, 9890610972, 9890610969]",yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
